icao,iata,name,city,country,lat,lon,airport_type,scheduled_service,runway_length_ft
SATR,RCQ,Reconquista Airport,Reconquista,Argentina,-29.210278,-59.683333,medium_airport,false,9186
SATU,UZU,Curuzu Cuatia Airport,Curuzu Cuatia,Argentina,-29.7706,-57.9789,medium_airport,false,7054
SAVA,,Piedra Del Aguila Airport,Piedra del Aguila,Argentina,-40.192199707,-70.0100021362,small_airport,false,3494
SAVB,EHL,El Bolsón Airfield,El Bolsón,Argentina,-41.943199,-71.532303,medium_airport,false,4265
SAVC,CRD,General Enrique Mosconi International Airport,Comodoro Rivadavia,Argentina,-45.786941,-67.463355,large_airport,true,9219
SAVD,EMX,El Maitén Airport,El Maitén,Argentina,-42.029202,-71.172501,small_airport,false,4961
SAVE,EQS,Esquel Brigadier Antonio Parodi International Airport,Esquel,Argentina,-42.908001,-71.139503,medium_airport,true,7874
SAVH,LHS,Las Heras Airport,Las Heras,Argentina,-46.538517,-68.965323,medium_airport,true,4593
SAVJ,IGB,Ingeniero Jacobacci - Captain H R Bordón Airport,Ingeniero Jacobacci,Argentina,-41.3209,-69.574898,small_airport,false,6890
SAVM,OLN,Lago Musters Airport,Sarmiento,Argentina,-45.5752,-69.077,small_airport,false,3219
SAVN,OES,Antoine de Saint Exupéry Airport,San Antonio Oeste,Argentina,-40.7512,-65.0343,small_airport,true,5905
SAVP,,Paso De Los Indios Airport,Paso de los Indios,Argentina,-43.8666992188,-69.05000305179999,small_airport,false,0
SAVQ,MQD,Maquinchao Airport,Maquinchao,Argentina,-41.2430992126,-68.7078018188,small_airport,false,3773
SAVR,ARR,D. Casimiro Szlapelis Airport,Alto Rio Senguerr,Argentina,-45.013599,-70.812202,small_airport,false,4593
SAVS,SGV,Sierra Grande Airport,Sierra Grande,Argentina,-41.591702,-65.339401,small_airport,false,4593
SAVT,REL,Almirante Marco Andres Zar Airport,Rawson,Argentina,-43.2105,-65.2703,medium_airport,true,8399
SAVV,VDM,Gobernador Castello Airport,Viedma / Carmen de Patagones,Argentina,-40.8692,-63.0004,medium_airport,true,8366
SAVY,PMY,El Tehuelche Airport,Puerto Madryn,Argentina,-42.7592,-65.1027,medium_airport,true,8202
SAWB,,Gustavo Marambio Airport,Marambio Base,Antarctica,-64.238297,-56.630798,small_airport,false,4134
SAWC,FTE,El Calafate - Commander Armando Tola International Airport,El Calafate,Argentina,-50.280267,-72.053401,medium_airport,true,8366
SAWD,PUD,Puerto Deseado Airport,Puerto Deseado,Argentina,-47.7353,-65.9041,medium_airport,true,4921
SAWE,RGA,Gobernador Ramón Trejo Noel International Airport,Rio Grande,Argentina,-53.7777,-67.7494,medium_airport,true,6562
SAWG,RGL,Piloto Civil Norberto Fernández International Airport,Rio Gallegos,Argentina,-51.608791,-69.308948,large_airport,true,11644
SAWH,USH,Ushuaia - Malvinas Argentinas International Airport,Ushuaia,Argentina,-54.8433,-68.2958,medium_airport,true,9186
SAWJ,ULA,Capitan D Daniel Vazquez Airport,San Julian,Argentina,-49.306816,-67.802596,medium_airport,false,6562
SAWL,,Tolhuin Lago Fagnano Airport,Tolhuin,Argentina,-54.499596,-67.172084,small_airport,false,0
SAWM,ROY,Rio Mayo Airport,Rio Mayo,Argentina,-45.703899,-70.245598,small_airport,false,4921
SAWP,PMQ,Perito Moreno Jalil Hamer Airport,Perito Moreno,Argentina,-46.537899,-70.978699,medium_airport,true,5577
SAWR,GGS,Gobernador Gregores Airport,Gobernador Gregores,Argentina,-48.7831,-70.150002,small_airport,true,4921
SAWS,JSM,Jose De San Martin Airport,Chubut,Argentina,-44.048599243199995,-70.4589004517,small_airport,false,4921
SAWT,RYO,28 de Noviembre Airport,Rio Turbio,Argentina,-51.605,-72.2203,small_airport,true,6340
SAWU,RZA,Santa Cruz Airport,Puerto Santa Cruz,Argentina,-50.0165,-68.5792,medium_airport,false,6561
SAWZ,,Matienzo Airfield,Matienzo Base,Antarctica,-64.976998,-60.108992,small_airport,false,0
SAYB,,Base Belgrano II Airport,Base Belgrano II,Antarctica,-77.874055,-34.62616,small_airport,false,0
SAYE,,Esperanza Base,Fortín Sargento Cabral,Antarctica,-63.400002,-56.983299,small_airport,false,0
SAYJ,,Jubany Airbase,Carlini Base,Antarctica,-62.2383,-58.666599,small_airport,false,0
SAYO,,Orcadas Base Heliport,Laurie Island,Antarctica,-60.738473,-44.735655,heliport,false,0
SAYS,,San Martín Base Airfield,San Martín Base,Antarctica,-68.116699,-67.099998,small_airport,false,0
SAZA,,Azul Airport,Azul,Argentina,-36.836899,-59.880299,small_airport,false,4593
SAZB,BHI,Comandante Espora Airport,Bahía Blanca,Argentina,-38.725,-62.1693,medium_airport,true,7907
SAZC,CSZ,Brigadier D.H.E. Ruiz Airport,Coronel Suarez,Argentina,-37.446098,-61.889301,small_airport,false,4265
SAZD,,Dolores Airport,Dolores,Argentina,-36.3225,-57.7214,small_airport,false,3799
SAZE,,Pigüé Airport,Pigüé,Argentina,-37.607098,-62.382641,small_airport,false,4856
SAZF,OVR,Olavarria Airport,Olavarria,Argentina,-36.889999,-60.216599,small_airport,false,7218
SAZG,GPO,General Pico Airport,General Pico,Argentina,-35.696201,-63.758301,medium_airport,false,7710
SAZH,OYO,Tres Arroyos Airport,Tres Arroyos,Argentina,-38.3869,-60.3297,medium_airport,false,3934
SAZI,,Bolívar Airport,Bolívar,Argentina,-36.1866,-61.0764,small_airport,false,3937
SAZJ,,Benito Juarez Airport,Benito Juarez,Argentina,-37.7061,-59.791901,small_airport,false,3478
SAZK,,Cerro Catedral Heliport,Cerro Catedral,Argentina,-41.170704,-71.4418,heliport,false,0
SAZL,SST,Santa Teresita Airport,Santa Teresita,Argentina,-36.5423,-56.7218,medium_airport,true,4921
SAZM,MDQ,Ástor Piazzola International Airport,Mar del Plata,Argentina,-37.9342,-57.5733,medium_airport,true,7218
SAZN,NQN,Presidente Perón International Airport,Neuquén,Argentina,-38.949001,-68.155701,large_airport,true,8432
SAZO,NEC,Necochea Airport,Necochea,Argentina,-38.490746,-58.816337,medium_airport,true,4921
SAZP,PEH,Comodoro Pedro Zanni Airport,Pehuajó,Argentina,-35.8446,-61.8576,medium_airport,false,4921
SAZQ,,Rio Colorado Airport,Rio Colorado,Argentina,-38.995,-64.1408,small_airport,false,4528
SAZR,RSA,Santa Rosa Airport,Santa Rosa,Argentina,-36.588299,-64.275703,medium_airport,true,7546
SAZS,BRC,Teniente Luis Candelaria International Airport,San Carlos de Bariloche,Argentina,-41.151199,-71.157501,large_airport,true,7703
SAZT,TDL,Héroes de Malvinas Airport,Tandil,Argentina,-37.234634,-59.228647,medium_airport,false,8366
SAZU,,Puelches Airport,Puelches,Argentina,-38.145103,-65.922943,small_airport,false,0
SAZV,VLG,Villa Gesell Airport,Villa Gesell,Argentina,-37.2354,-57.0292,medium_airport,false,5220
